V1,V2,V3,w1,w2,w3,d1,d2,n,a,b,theta
-98,12,-5,32,10,7,5,6,1,123.18177032470703,126.14147186279297,98.1330795288086
-98,12,-5,23,12,16,5,7,1,78.73051452636719,135.50860595703125,2.153102159500122
-98,12,0,26,13,4,5,7,2,100.66132354736328,126.9942626953125,0.17940254509449005
-98,12,-5,35,15,22,6,5,1,110.57742309570312,124.37694549560547,93.5572509765625
-98,12,-5,26,11,16,6,7,1,107.08087921142578,111.84610748291016,129.22203063964844
-98,12,0,26,12,16,6,6,2,101.3115234375,125.8781509399414,0.27557823061943054
-98,12,0,20,12,22,6,6,1,85.3492660522461,123.0587387084961,2.2637546062469482
-98,12,0,20,13,19,6,5,1,79.80855560302734,127.21011352539062,2.115328311920166
-98,12,0,20,10,25,6,5,1,87.19092559814453,117.72980499267578,4.777032852172852
-98,12,0,32,15,1,5,5,1,123.17630004882812,127.15833282470703,95.6531982421875
-98,12,-10,20,10,31,7,7,1,101.85530853271484,102.29549407958984,116.69194793701172
-98,12,-5,29,13,1,6,6,2,112.08411407470703,124.45063018798828,179.61460876464844
-98,12,0,32,11,16,7,7,1,123.3365707397461,126.20201873779297,97.96106719970703
-98,12,0,29,12,16,5,5,2,111.20588684082031,124.22499084472656,179.2881317138672
-98,12,-5,32,15,10,7,7,1,123.42923736572266,124.43061065673828,131.8916015625
-98,12,0,29,13,1,5,7,1,111.4920654296875,124.71009063720703,0.7605632543563843
-98,12,0,23,11,31,6,6,1,91.68638610839844,130.8295135498047,2.4763224124908447
-98,12,0,29,14,10,7,6,2,111.67620086669922,124.90825653076172,0.26719626784324646
-98,12,0,26,10,4,7,7,2,100.97373962402344,126.38065338134766,179.74888610839844
-98,12,0,26,13,4,6,6,2,101.46051025390625,126.2906723022461,0.5509544014930725
-98,12,-5,26,13,25,5,6,1,107.24191284179688,127.48397064208984,179.9566192626953
-98,12,0,35,10,7,7,7,1,109.96090698242188,126.09696197509766,91.99059295654297
-98,12,-5,32,10,19,6,7,1,123.49378967285156,126.09081268310547,98.4819107055664
-98,12,0,26,11,22,6,5,2,101.7992172241211,125.76062774658203,179.6517791748047
-98,12,-5,32,12,7,5,7,2,123.58781433105469,124.99451446533203,106.96186828613281
-98,12,-5,29,15,28,6,5,2,111.53549194335938,124.81218719482422,178.43679809570312
-98,12,-10,20,11,1,5,7,1,101.61427307128906,102.7844467163086,171.73890686035156
-98,12,-5,23,13,25,7,7,1,79.78317260742188,135.0657501220703,1.5911153554916382
-98,12,-5,29,15,4,5,6,2,110.82486724853516,124.94761657714844,179.8444061279297
-98,12,0,32,10,16,6,6,1,123.15125274658203,127.37925720214844,95.16303253173828
-98,12,0,29,11,19,5,5,1,112.4721908569336,125.26951599121094,179.70098876953125
-98,12,-5,35,13,31,5,7,2,111.05488586425781,123.64331817626953,94.57574462890625
-98,12,0,23,11,7,6,6,1,80.21908569335938,136.40274047851562,1.0944429636001587
-98,12,-5,23,15,10,6,6,1,75.76602172851562,136.14732360839844,1.9698593616485596
-98,12,0,20,14,10,6,6,1,83.10397338867188,124.85546112060547,1.2600215673446655
-98,12,-5,26,13,1,6,5,1,105.17781066894531,125.73133850097656,179.01937866210938
-98,12,0,29,14,19,7,7,2,109.69843292236328,125.79608917236328,179.1812286376953
-98,12,-5,32,12,19,6,5,1,123.99356842041016,125.02873992919922,106.86888885498047
-98,12,0,23,12,10,5,7,1,80.25967407226562,135.90599060058594,1.0546761751174927
-98,12,0,32,15,31,5,6,1,123.24518585205078,126.84329223632812,94.47289276123047
-98,12,0,26,13,10,6,5,2,101.37767028808594,126.05523681640625,0.9373792409896851
-98,12,-5,29,14,28,6,5,2,110.59268188476562,125.12577056884766,179.77732849121094
-98,12,0,20,14,7,5,7,1,85.91889190673828,121.7274398803711,1.977773904800415
-98,12,-10,20,10,16,6,6,1,99.21788024902344,104.66815185546875,178.9077911376953
-98,12,0,26,15,13,5,6,2,100.06214141845703,126.46499633789062,0.5508354306221008
-98,12,-5,20,14,1,6,5,1,93.75389099121094,112.19222259521484,0.5640609860420227
-98,12,0,20,14,13,6,7,1,83.57587432861328,124.83048248291016,2.4498469829559326
-98,12,-5,29,14,31,7,6,2,108.55116271972656,141.89633178710938,92.48223876953125
-98,12,-5,35,15,10,5,5,1,111.1196517944336,122.98554229736328,94.26494598388672
-98,12,-5,23,14,7,7,5,1,78.31388854980469,135.66265869140625,1.8506075143814087
-98,12,0,23,14,10,5,7,1,80.47859191894531,136.08126831054688,0.9306909441947937
-98,12,0,23,11,13,7,5,1,83.4311294555664,133.25291442871094,1.6825823783874512
-98,12,-5,23,10,7,7,5,1,83.91304779052734,129.8001251220703,1.053075909614563
-98,12,-5,35,12,13,7,7,2,110.98687744140625,122.48049926757812,92.95694732666016
-98,12,0,23,13,22,6,7,1,88.77528381347656,132.44256591796875,1.9594990015029907
-98,12,0,29,10,28,6,6,1,113.02214813232422,125.32913208007812,178.75096130371094
-98,12,-5,29,11,7,5,6,2,111.22683715820312,124.94745635986328,178.00894165039062
-98,12,0,35,11,31,5,5,1,110.1349105834961,126.42259979248047,92.34488677978516
-98,12,0,32,15,28,5,7,1,122.95750427246094,127.93009948730469,95.68568420410156
-98,12,0,26,10,10,5,5,2,101.84432983398438,125.5569839477539,179.3292999267578
-98,12,-10,20,10,28,7,6,1,101.45025634765625,102.26704406738281,100.7344970703125
-98,12,0,26,10,25,5,7,2,101.96282958984375,125.59497833251953,0.845723569393158
-98,12,-5,29,13,19,5,7,2,112.03617095947266,124.57967376708984,179.59298706054688
-98,12,0,29,10,16,6,5,1,112.61532592773438,125.46479034423828,179.23475646972656
-98,12,-5,32,10,1,5,7,2,111.08134460449219,125.13969421386719,178.71966552734375
-98,12,-5,23,15,13,6,6,1,75.10995483398438,136.9936981201172,2.0199828147888184
-98,12,0,29,15,7,6,7,2,111.74358367919922,125.06216430664062,178.87261962890625
-98,12,0,20,15,28,7,6,1,84.10127258300781,123.88043975830078,2.8013057708740234
-98,12,0,26,14,4,7,6,2,100.57298278808594,126.82083892822266,0.9380910396575928
-98,12,-5,35,10,31,5,5,1,110.36795043945312,123.68262481689453,92.4898452758789
-98,12,0,32,14,25,7,6,1,123.82650756835938,125.22189331054688,102.30606079101562
-98,12,0,20,14,4,5,7,1,87.46964263916016,119.81122589111328,2.214087963104248
-98,12,-5,20,11,28,5,7,1,98.97856140136719,106.95552825927734,0.028223827481269836
-98,12,-5,26,14,13,5,7,2,101.2116928100586,124.70152282714844,0.538483738899231
-98,12,-5,20,10,13,5,7,1,97.48004150390625,107.35053253173828,0.07099082320928574
-98,12,-5,32,14,13,7,7,2,123.62149047851562,124.29308319091797,131.8210906982422
-98,12,0,35,12,28,5,5,1,110.05076599121094,126.11882781982422,92.812744140625
-98,12,0,32,11,16,6,7,1,123.73545837402344,126.92710876464844,96.58795928955078
-98,12,-5,29,12,28,6,5,1,112.69183349609375,124.5855941772461,177.8681182861328
-98,12,0,29,13,4,7,5,2,110.5360107421875,125.37918090820312,179.70651245117188
-98,12,-10,20,10,1,5,6,1,110.93353271484375,123.28389739990234,94.21730041503906
-98,12,-5,29,10,13,7,5,2,110.5832748413086,125.62342834472656,179.96412658691406
-98,12,0,20,14,22,7,6,1,83.25395202636719,124.24554443359375,3.439244508743286
-98,12,-5,35,13,4,6,5,1,110.87018585205078,124.32193756103516,93.28501892089844
-98,12,0,26,13,25,7,7,2,101.15470886230469,125.45561981201172,179.43319702148438
-98,12,0,29,11,28,7,7,1,112.56936645507812,125.10277557373047,0.11299582570791245
-98,12,0,26,12,10,5,6,2,101.76701354980469,125.32199096679688,0.2932486832141876
-98,12,-5,20,15,4,5,5,1,84.29573059082031,120.53741455078125,2.0142641067504883
-98,12,0,26,12,16,5,6,2,101.06094360351562,125.96925354003906,179.62109375
-98,12,0,35,14,1,6,6,1,109.70170593261719,127.6311264038086,91.82682800292969
-98,12,0,29,10,22,7,7,1,112.82743835449219,124.86979675292969,178.94561767578125
-98,12,0,20,10,16,6,5,1,76.68887329101562,129.63299560546875,1.1927992105484009
-98,12,0,20,11,31,5,5,1,79.35643005371094,127.4468002319336,2.387449264526367
-98,12,-5,20,15,13,7,6,1,91.6034164428711,113.7431869506836,1.3040523529052734
-98,12,-5,20,13,25,5,7,1,94.9839859008789,111.55933380126953,0.9293244481086731
-98,12,-5,29,13,25,6,7,2,111.00505065917969,124.80768585205078,179.65101623535156
-98,12,-5,26,11,4,7,7,1,102.98297882080078,106.92403411865234,101.05609893798828
-98,12,0,26,13,4,7,7,2,99.90910339355469,126.8830337524414,0.6831763982772827
-98,12,-5,20,12,4,5,7,1,86.70973205566406,118.58989715576172,2.1655635833740234
-98,12,-5,20,11,1,6,6,1,99.1353530883789,106.35587310791016,178.422607421875
-98,12,-5,29,11,19,6,7,2,111.22412109375,125.1932144165039,0.891267716884613
-98,12,0,20,13,31,6,6,1,81.90887451171875,125.68551635742188,2.8309967517852783
-98,12,-5,20,15,19,5,5,1,90.76183319091797,114.85443878173828,1.670837640762329
-98,12,-5,20,14,16,5,6,1,91.20195007324219,114.11107635498047,0.8820875883102417
-98,12,0,29,13,13,6,7,1,111.49920654296875,125.05551147460938,0.9764974117279053
-98,12,-5,29,15,4,6,5,2,111.23838806152344,124.62525177001953,179.79783630371094
-98,12,0,29,12,10,6,5,1,112.53451538085938,125.59445190429688,179.30955505371094
-98,12,-5,23,10,10,7,5,1,83.8314208984375,129.82838439941406,1.4144285917282104
-98,12,0,23,13,1,5,5,1,90.87030029296875,131.62905883789062,3.0647740364074707
-98,12,0,29,13,10,6,6,2,112.16230010986328,125.0138168334961,0.5006214380264282
-98,12,0,23,11,7,7,6,1,78.89864349365234,135.38294982910156,1.6507302522659302
-98,12,-5,23,11,28,6,6,1,79.85633087158203,135.48916625976562,1.4285367727279663
-98,12,-5,35,14,25,5,7,1,110.97052764892578,123.89613342285156,94.02374267578125
-98,12,0,20,14,25,7,7,1,83.73250579833984,124.231201171875,2.5877413749694824
-98,12,-5,20,13,13,7,7,1,95.47271728515625,110.5328369140625,1.1318747997283936
-98,12,0,35,15,25,7,7,1,110.2864990234375,125.46739196777344,93.3930435180664
-98,12,0,20,14,7,6,5,1,84.93818664550781,123.14250183105469,1.594558596611023
-98,12,0,23,13,25,6,5,1,88.939697265625,131.9244384765625,0.6470284461975098
-98,12,0,35,12,16,5,5,1,110.44035339355469,125.71052551269531,92.57827758789062
-98,12,-5,29,14,16,5,5,2,111.44041442871094,124.47979736328125,179.06661987304688
-98,12,0,32,13,28,6,5,1,123.45346069335938,127.6776123046875,95.83271026611328
-98,12,-5,32,12,31,7,7,1,123.4426040649414,125.01757049560547,109.31351470947266
-98,12,0,29,15,31,5,5,2,111.34119415283203,125.0447006225586,0.33394038677215576
-98,12,-5,20,13,28,6,6,1,92.12023162841797,113.58778381347656,0.7330047488212585
-98,12,-5,23,13,1,6,6,1,79.66645050048828,135.5774688720703,1.872862696647644
-98,12,0,35,12,25,7,5,1,110.61068725585938,124.34527587890625,92.95777130126953
-98,12,0,35,14,4,5,7,1,110.64830017089844,124.9650650024414,92.67144775390625
-98,12,-5,32,10,25,5,7,1,122.94237518310547,126.72138977050781,99.38970947265625
-98,12,-5,26,14,13,7,7,1,104.44890594482422,129.34637451171875,179.16806030273438
-98,12,0,26,13,10,7,7,2,99.8641357421875,126.34088897705078,0.6739088892936707
-98,12,0,26,12,10,6,5,2,89.86528778076172,117.87288665771484,0.6649702787399292
-98,12,-5,35,13,25,5,6,1,111.06558227539062,123.06438446044922,94.20771026611328
-98,12,-5,23,12,25,6,6,1,79.3179931640625,135.58709716796875,1.6655000448226929
-98,12,0,32,10,22,6,5,1,123.30225372314453,127.53154754638672,94.36164093017578
-98,12,0,32,11,7,7,6,1,123.50345611572266,126.40457916259766,101.12269592285156
-98,12,-5,35,14,19,7,5,1,111.26695251464844,122.24282836914062,94.3148422241211
-98,12,-5,20,10,31,7,7,1,100.637939453125,104.37530517578125,178.04347229003906
-98,12,-5,29,11,22,7,7,2,116.73465728759766,121.59979248046875,164.29794311523438
-98,12,-10,20,10,28,5,7,1,101.45777893066406,102.7234878540039,179.52764892578125
-98,12,-5,23,11,19,6,7,1,78.81282806396484,135.78103637695312,2.087437868118286
-98,12,-5,26,10,1,6,6,1,75.0966796875,137.18341064453125,2.0388402938842773
-98,12,-5,29,12,7,6,6,2,111.34923553466797,125.00787353515625,0.1438104808330536
-98,12,-10,20,10,7,5,6,1,94.01783752441406,108.47516632080078,1.420439600944519
-98,12,-5,20,11,22,7,5,1,100.6222915649414,104.4773941040039,176.81521606445312
-98,12,0,23,12,1,6,7,1,90.2345199584961,132.29310607910156,2.355086326599121
-98,12,-5,20,15,25,6,7,1,85.72467803955078,119.08734893798828,2.149223804473877
-98,12,-5,20,12,7,6,6,1,87.98028564453125,116.4715576171875,1.7551050186157227
-98,12,0,26,12,10,5,7,2,101.64607238769531,125.12397766113281,179.85995483398438
-98,12,-10,20,10,22,7,7,1,101.62869262695312,102.18506622314453,110.94673156738281
-98,12,-5,26,14,7,5,5,2,98.51849365234375,126.24260711669922,0.11385387182235718
-98,12,-5,32,11,16,5,6,1,123.72388458251953,125.38477325439453,105.82710266113281
-98,12,-5,23,11,1,7,5,1,75.45933532714844,137.81320190429688,1.8058085441589355
-98,12,0,35,14,22,7,5,1,110.4517593383789,124.7903823852539,92.65170288085938
-98,12,0,35,10,16,7,5,1,110.18035888671875,126.76934814453125,92.2384033203125
-98,12,0,23,11,4,7,6,1,77.54564666748047,136.55955505371094,1.7497262954711914
-98,12,0,29,13,4,6,6,2,111.52672576904297,124.90689849853516,0.44087615609169006
-98,12,-5,20,13,19,7,5,1,97.85359191894531,108.2740707397461,0.7871116399765015
-98,12,0,29,10,10,5,7,1,112.17951965332031,125.267333984375,0.4930015504360199
-98,12,-5,23,14,7,7,7,1,78.9508056640625,135.04281616210938,1.6169387102127075
-98,12,-5,32,15,7,6,5,1,123.12142181396484,126.78946685791016,97.12918090820312
-98,12,0,26,13,22,5,7,2,100.3176498413086,126.50104522705078,0.7903172969818115
-98,12,0,23,10,16,6,5,1,95.32907104492188,129.64431762695312,1.000181794166565
-98,12,-5,32,13,28,6,7,1,124.1787109375,125.16275024414062,104.85964965820312
-98,12,0,20,15,4,7,5,1,86.3255615234375,120.96076965332031,2.187119483947754
-98,12,0,20,14,16,7,6,1,84.25013732910156,123.95256805419922,2.310121774673462
-98,12,0,23,13,10,6,5,1,83.3685531616211,138.34817504882812,0.45713990926742554
-98,12,-5,32,14,19,7,6,2,123.49628448486328,124.40251159667969,135.07525634765625
-98,12,-5,32,10,25,5,5,1,123.46247100830078,125.55948638916016,106.45661163330078
-98,12,0,20,12,7,7,5,1,84.3881607055664,123.35092163085938,2.0108864307403564
-98,12,-5,23,12,19,7,7,1,81.2304916381836,133.95664978027344,2.5944228172302246
-98,12,-5,29,14,31,6,5,2,110.60335540771484,124.98345947265625,179.71531677246094
-98,12,-10,20,10,19,5,5,1,100.69047546386719,102.59244537353516,170.3702392578125
-98,12,-5,23,10,19,7,7,1,84.21320343017578,130.28668212890625,1.349220633506775
-98,12,-5,26,15,28,7,7,1,106.54531860351562,126.6282730102539,178.28118896484375
-98,12,-5,32,15,16,6,7,1,123.15853881835938,126.22430419921875,100.71143341064453
-98,12,-5,23,12,4,6,6,1,77.47608947753906,135.6675567626953,1.5878233909606934
-98,12,-5,23,12,10,6,6,1,75.36981964111328,137.95347595214844,1.7027971744537354
-98,12,-5,29,12,25,6,6,1,112.44629669189453,124.58692169189453,179.65782165527344
-98,12,-5,20,10,7,7,5,1,96.21015167236328,107.79043579101562,178.7880096435547
-98,12,-5,26,11,28,5,7,1,104.61437225341797,127.08421325683594,179.2864227294922
-98,12,0,23,14,7,5,5,1,78.88090515136719,136.06288146972656,1.6110732555389404
-98,12,0,20,15,13,6,7,1,84.0469741821289,123.80838012695312,2.60414457321167
-98,12,-5,20,10,31,7,6,1,100.92767333984375,103.7559585571289,174.1936492919922
-98,12,0,29,15,22,7,5,2,111.84231567382812,124.9526138305664,0.09055991470813751
-98,12,0,32,11,13,7,7,1,123.22267150878906,126.59346008300781,99.70808410644531
-98,12,0,23,10,1,6,7,1,82.0611343383789,125.45454406738281,2.3350276947021484
-98,12,0,29,13,4,6,5,2,110.73155975341797,125.60944366455078,179.13485717773438
-98,12,-5,35,15,13,7,6,1,110.95362854003906,123.09123229980469,93.80613708496094
-98,12,0,26,11,1,6,5,2,102.42293548583984,125.64602661132812,179.80613708496094
-98,12,-5,23,13,10,5,7,1,75.85848236083984,138.0895538330078,1.9790536165237427
-98,12,0,35,12,25,5,7,1,110.11449432373047,125.539306640625,92.9745864868164
-98,12,-5,23,12,13,7,5,1,82.15564727783203,133.06768798828125,1.9460536241531372
-98,12,0,23,15,31,6,5,1,93.32625579833984,130.27175903320312,2.0858805179595947
-98,12,-5,23,11,1,6,5,1,77.4965591430664,135.4317626953125,1.5917561054229736
-98,12,-5,23,11,25,6,6,1,78.35295104980469,135.22109985351562,1.552404522895813
-98,12,0,23,14,31,6,6,1,91.44198608398438,131.19920349121094,1.9074867963790894
-98,12,0,35,11,10,5,6,1,110.40747833251953,125.78589630126953,91.75978088378906
-98,12,-5,29,11,19,5,5,1,110.38016510009766,125.20256042480469,179.31533813476562
-98,12,0,32,15,16,7,7,1,123.74688720703125,125.41910552978516,102.65550994873047
-98,12,0,23,10,7,5,5,1,79.49671173095703,135.3363037109375,1.3886849880218506
-98,12,0,20,14,19,6,6,1,82.31475830078125,125.5792465209961,2.1301867961883545
-98,12,0,20,11,7,6,6,1,85.56511688232422,122.4427261352539,1.8600490093231201
-98,12,-5,26,12,13,7,6,1,104.7427978515625,129.4730224609375,1.1319233179092407
-98,12,-5,35,14,25,7,5,2,123.02399444580078,140.79005432128906,94.24211120605469
-98,12,-5,35,10,7,7,7,2,110.58187866210938,123.30879211425781,94.0182876586914
-98,12,-5,29,11,28,7,6,2,111.84982299804688,124.39119720458984,177.4646759033203
-98,12,-5,32,15,10,5,7,1,123.43453216552734,125.18070220947266,98.8634262084961
-98,12,-5,32,12,19,5,7,2,123.85081481933594,124.66392517089844,123.15403747558594
-98,12,0,35,11,22,6,6,1,110.01435089111328,126.44415283203125,92.4264144897461
-98,12,0,20,14,7,5,5,1,85.93186950683594,121.69965362548828,2.6058266162872314
-98,12,-5,26,10,4,5,6,2,99.67618560791016,125.1417007446289,0.22755193710327148
-98,12,0,23,15,7,5,7,1,79.81156158447266,135.79261779785156,0.805960476398468
-98,12,0,26,13,19,6,7,2,100.79351806640625,126.23138427734375,0.12402994185686111
-98,12,0,35,15,28,5,6,1,110.46060943603516,126.18985748291016,93.23917388916016
-98,12,-5,23,12,1,7,7,1,75.35025787353516,137.9962158203125,1.7911540269851685
-98,12,-5,20,12,25,5,7,1,97.20716857910156,109.18287658691406,0.3739636242389679
-98,12,0,26,14,31,6,6,2,100.80611419677734,126.55941772460938,0.1664939820766449
-98,12,-5,32,10,4,6,5,1,123.1905746459961,126.71399688720703,96.08065032958984
-98,12,-5,23,11,22,7,5,1,83.39727783203125,130.7808380126953,1.511375069618225
-98,12,0,32,10,25,6,5,1,123.38806915283203,127.28965759277344,95.20683288574219
-98,12,0,35,11,25,5,5,1,110.27410125732422,126.37995910644531,92.52098083496094
-98,12,-5,35,10,22,7,6,1,110.50208282470703,123.68289947509766,94.16771697998047
-98,12,-5,35,10,31,6,7,1,110.05062866210938,124.96200561523438,93.50458526611328
-98,12,0,35,14,4,5,5,1,109.96390533447266,126.54246520996094,92.2001724243164
-98,12,0,23,15,1,5,5,1,86.84891510009766,133.9589385986328,1.2666614055633545
-98,12,0,29,11,19,7,7,2,112.1039047241211,125.10480499267578,179.6769561767578
-98,12,-5,26,12,1,6,5,1,106.88593292236328,124.32711029052734,179.25521850585938
-98,12,0,26,14,25,7,5,2,99.80284118652344,126.54678344726562,0.579336941242218
-98,12,0,26,10,31,5,6,2,102.13147735595703,125.17924499511719,179.8080291748047
-98,12,-5,20,14,25,5,7,1,91.64825439453125,113.87590789794922,0.9490131139755249
-98,12,-5,23,13,22,7,5,1,81.50077056884766,133.04112243652344,2.0858848094940186
-98,12,0,20,12,28,6,6,1,90.5201644897461,119.55438995361328,4.052479267120361
-98,12,-5,20,14,28,7,6,1,95.30709838867188,111.22591400146484,0.799842357635498
-98,12,0,23,13,1,7,7,1,76.35650634765625,138.00294494628906,1.8477061986923218
-98,12,0,26,14,31,5,6,2,100.56307983398438,125.89684295654297,0.4174458384513855
-98,12,-5,20,14,1,5,5,1,97.26567840576172,109.7174301147461,1.4167609214782715
-98,12,0,32,15,16,7,6,1,123.65098571777344,125.9423599243164,96.61109161376953
-98,12,-5,32,14,28,5,7,1,123.94274139404297,124.70799255371094,119.27497100830078
